i,env.env.aviary.elapsed_time,agent,act,rewards,termination,truncation,info,model,num_agents,posx,posy,posz,all_start_pos,agent_start_pos,obs
249,0.21666666666666667,player_2,[ 0.00930852 -0.39734834 -1.66887903  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.37985873707838874,1.263996742929076,0.048165564030318686,"[[-0.37913468  1.26472304  0.04292583]
 [ 0.15686132 -1.20758376  0.20408044]
 [-1.74027053  0.54849866  0.78647927]]",[-1.74027053  0.54849866  0.78647927],"[ 3.30700600e-02 -1.90546605e-01 -3.66475527e+00 -5.76831865e-03
  1.03093977e-04 -4.45494329e-01 -2.85020343e-03 -7.01261424e-03
 -1.63271197e-01 -3.79858737e-01  1.26399674e+00  4.81655640e-02
  3.50365013e-01  1.45409122e-01 -2.23203611e+00  0.00000000e+00
  4.84073943e-02  9.63498532e-02  2.59931820e-01  2.74959291e-01
  7.24061763e-04  7.26292943e-04 -5.23973267e-03]"
250,0.4,player_2,[ 1.14883232  0.66543394 -0.93402761  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.7766819521445905,-1.8790696200916017,0.009779846287707129,"[[-0.77676801 -1.87815255  0.70138199]
 [-1.22357198 -0.85719073  0.4262887 ]
 [-0.07724798  0.62519163  1.38179672]]",[-0.07724798  0.62519163  1.38179672],"[-1.23242877e-01 -2.61625842e-02  5.27222123e-01 -5.55037986e-04
 -1.91929081e-03  5.01241830e-01 -8.57512495e-03 -1.50090606e-03
 -3.50872555e+00 -7.76681952e-01 -1.87906962e+00  9.77984629e-03
 -1.05457984e-01 -9.41669494e-02  3.59824568e-01  0.00000000e+00
  1.13790305e-01  1.01238032e-01  5.66661884e-02  4.98604128e-02
 -8.60529194e-05  9.17069442e-04  6.91602149e-01]"
251,0.275,player_2,[-0.02717371 -0.05426119  0.50968415  1.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.7957017418355958,0.22151763555080192,0.3224276978957341,"[[ 0.79604383  0.22200368  0.31389881]
 [ 0.29018423 -1.6260308   0.31820204]
 [ 1.98465824  1.9977793   0.41737343]]",[1.98465824 1.9977793  0.41737343],"[-2.30591110e-01  1.43383262e-01 -2.09074844e+00  6.76458021e-03
  7.12564483e-04 -5.20978358e-01  3.55628473e-04 -7.62955385e-03
 -4.66870370e-01  7.95701742e-01  2.21517636e-01  3.22427698e-01
  3.22095379e-02  3.32005098e-02  8.24343204e-01  1.00000000e+00
  3.55788079e-01  3.61971815e-01  7.30174935e-01  7.04751466e-01
  3.42084870e-04  4.86047373e-04 -8.52889251e-03]"
252,0.24166666666666667,player_2,[-0.3749505  -0.17193432  1.80849254  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.964002055295997,-1.6218348705896135,0.03715086935852503,"[[ 1.96400217 -1.62174956  0.29055364]
 [-1.70733191 -1.12074614  0.61531058]
 [ 0.65274911 -1.03645356  0.19436919]]",[ 0.65274911 -1.03645356  0.19436919],"[-1.68983651e-02 -7.00289055e-03  1.23177673e+00  6.80011297e-03
  1.69611374e-03  3.14003377e-01  3.50454465e-03 -1.53760197e-02
 -2.13324078e+00  1.96400206e+00 -1.62183487e+00  3.71508694e-02
 -7.46390745e-02 -7.61402696e-02  1.51238728e+00  0.00000000e+00
  5.61029424e-02  5.14528721e-02  9.52409466e-02  9.41056746e-02
  1.19164152e-07  8.53154641e-05  2.53402771e-01]"
253,10.041666666666666,player_2,[0.40512425 0.09443197 1.55669212 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.9467313492009374,0.5217967291449706,0.6284837901875537,"[[-0.38301268  0.7866611   0.75582637]
 [ 0.72696662  1.86232604  0.68367876]
 [ 1.00006697  0.77599223  1.39419616]]",[1.00006697 0.77599223 1.39419616],"[-0.04805887  0.07762107 -0.04756796  0.00149449  0.00262292 -1.13301702
 -0.01251386 -0.08904492 -0.06986506 -0.94673135  0.52179673  0.62848379
 -0.21474746 -0.31308818  0.47531745  0.          0.09899668  0.0507425
  0.18502239  0.17229919  0.56371866  0.26486437  0.12734258]"
254,0.4666666666666667,player_2,[-0.37455729  0.0442142  -0.92292857  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.0740415906623884,-1.6159762437937537,1.163554306050706,"[[-1.0761635  -1.60505064  1.2797647 ]
 [ 1.68367688 -1.8856451   0.87667891]
 [-1.34710214 -0.36691724  1.11543053]]",[-1.34710214 -0.36691724  1.11543053],"[ 2.88852687e-02  7.21572188e-02 -4.25827626e-02  1.59370110e-03
 -6.66069400e-03 -4.30622594e-01  8.95201472e-03 -4.68234788e-02
 -6.65749212e-01 -1.07404159e+00 -1.61597624e+00  1.16355431e+00
 -2.13570863e-01  4.10720855e-02  9.43015814e-01  1.79717600e-01
  1.03026752e-01  8.83373006e-02  2.79176993e-01  2.68015425e-01
 -2.12190901e-03  1.09256014e-02  1.16210398e-01]"
255,0.26666666666666666,player_2,[ 0.22153419  0.19733001 -0.62631446  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.015474832653487194,0.08123835647684793,1.1039999512373524,"[[-0.01600566  0.08332076  1.10653415]
 [ 0.08181383 -0.56780998  0.3229933 ]
 [ 0.74313675  1.64234362  1.09574471]]",[0.74313675 1.64234362 1.09574471],"[ 8.99573209e-02 -4.21407261e-02 -2.63711368e+00  6.72802830e-03
  2.01480180e-04 -5.28685361e-01  1.06606466e-02 -1.47396543e-02
 -5.24122267e-01 -1.54748327e-02  8.12383565e-02  1.10399995e+00
  3.01841736e-01  1.85733378e-01 -1.76406336e+00  0.00000000e+00
  4.81434728e-02  8.62708256e-02  2.08809197e-01  2.10773645e-01
 -5.30828079e-04  2.08240517e-03  2.53419962e-03]"
256,10.041666666666666,player_2,[-0.52118015 -0.64363837 -1.83579659  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.997185314914933,0.47295933897941445,0.8599199808195064,"[[-1.42339981  0.41446952  1.79985904]
 [ 0.08154705  0.23755072  0.6810545 ]
 [ 1.69173931  0.26967129  1.90547575]]",[1.69173931 0.26967129 1.90547575],"[ 0.09972333  0.13928508  1.49550788  0.00359201  0.01064675 -1.16757871
 -0.04179658  0.00392087 -0.65162651 -1.99718531  0.47295934  0.85991998
 -0.09223057 -0.17556764 -0.32213482  1.          0.69642541  0.65137784
  0.54003468  0.51234869  0.57378551 -0.05848982  0.93993906]"
257,0.8166666666666667,player_2,[-0.18807465 -0.36276621  0.38382152  1.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.8542260244355375,-1.9018757708369536,0.0013352417811772523,"[[-1.84825732 -1.89053124  0.74000985]
 [-1.39866568 -1.05840118  1.59161835]
 [-0.45075569  0.28171981  1.46270991]]",[-0.45075569  0.28171981  1.46270991],"[-5.93057958e-02 -1.08864563e-01  8.99128694e-01 -1.08179290e-03
  7.71277042e-03  6.42037400e-02  1.47216049e-02 -1.40820222e-02
 -3.66857218e+00 -1.85422602e+00 -1.90187577e+00  1.33524178e-03
  1.00977428e-01 -2.78064787e-01  7.14909673e-01  0.00000000e+00
  1.07958431e-01  1.01120451e-01  7.96181390e-02  4.86998538e-02
  5.96870248e-03  1.13445323e-02  7.38674611e-01]"
258,0.49166666666666664,player_2,[ 0.06815038 -0.06159632 -0.79813135  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.1157336398014734,-1.763297933745982,0.9452343656924413,"[[ 1.11585757 -1.76138934  1.9329818 ]
 [-1.35065635 -1.24815624  0.35055201]
 [-0.06887342 -1.98498472  1.05048758]]",[-0.06887342 -1.98498472  1.05048758],"[-8.03753042e-02 -4.35337451e-02  5.16368443e-01  9.33726173e-03
 -6.31947133e-03  5.32580659e-01 -2.99870671e-02 -4.52631566e-02
 -4.21341977e+00  1.11573364e+00 -1.76329793e+00  9.45234366e-01
 -4.64366004e-02 -7.10997432e-02  3.13976854e-01  0.00000000e+00
  1.06092549e-01  1.00892534e-01  5.86976205e-02  5.03077061e-02
  1.23933782e-04  1.90859011e-03  9.87747437e-01]"
259,0.18333333333333332,player_2,[-0.02224558  0.35500604  1.27650499  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.051993499862695,-0.22278545261102695,1.2555288074817534,"[[ 1.05309805 -0.22109455  1.24652572]
 [-0.00726407  1.37955292  0.49149357]
 [ 1.13567406 -1.59005163  0.14146366]]",[ 1.13567406 -1.59005163  0.14146366],"[-6.40473610e-02 -7.19417645e-01 -2.07402381e+00  1.05702031e-02
  2.36948489e-02 -2.21545527e-01 -9.36700420e-03 -1.93925580e-02
  2.11621807e-01  1.05199350e+00 -2.22785453e-01  1.25552881e+00
  8.10120225e-01 -8.95309895e-02 -1.18409705e+00  0.00000000e+00
  6.16870479e-02  1.66154978e-01  2.62726331e-01  2.22352127e-01
  1.10455230e-03  1.69090706e-03 -9.00308903e-03]"
260,0.2916666666666667,player_2,[0.02297788 0.1408549  0.38575926 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.24317905922032432,1.8882629304245289,1.6554140100301424,"[[ 0.24401988  1.89049232  1.72960825]
 [ 1.22012408 -1.64499119  0.35839536]
 [-0.25037171 -0.09424567  1.30828119]]",[-0.25037171 -0.09424567  1.30828119],"[-1.54348216e-01  2.63171761e-01 -1.77121817e+00  1.21652027e-02
 -1.26018907e-03 -7.27202796e-01  3.29374040e-03 -2.39627159e-02
 -6.83671583e-01  2.43179059e-01  1.88826293e+00  1.65541401e+00
  1.63144827e-01  3.18079174e-01 -8.93069029e-01  0.00000000e+00
  5.01781280e-02  8.29579502e-02  2.93402226e-01  2.88225250e-01
  8.40820021e-04  2.22939080e-03  7.41942355e-02]"
261,0.3416666666666667,player_2,[ 0.81616533  0.60738349 -1.00869584  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.8678337481453464,-0.3375425075025133,0.00913542827265349,"[[ 1.86775765 -0.33741571  0.52119359]
 [-1.25600273 -0.56581303  0.9757203 ]
 [-1.28810617  0.58649029  0.59155994]]",[-1.28810617  0.58649029  0.59155994],"[-1.83234767e-01  1.47419382e-01  3.26854569e-03  8.80392477e-03
 -7.06508106e-03  3.23495097e-01  1.64322743e-03  1.93355483e-03
  1.78226960e-02  1.86783375e+00 -3.37542508e-01  9.13542827e-03
  1.06678136e-01  3.01458761e-02 -4.51845556e-01  0.00000000e+00
  1.34965847e-01  1.41549748e-01  5.11216960e-02  5.38606677e-02
 -7.60993668e-05  1.26792928e-04  5.12058158e-01]"
262,10.041666666666666,player_2,[-0.28288755  1.05665088 -0.03472909  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-2.1969845597706588,1.3135491169706621,0.6501491030346438,"[[-1.98393487  1.0728215   1.62852672]
 [ 1.68693108  1.5438656   1.97470946]
 [-0.9421843   0.69766263  1.42029013]]",[-0.9421843   0.69766263  1.42029013],"[-0.2674502  -0.28554764  0.25461978 -0.00981184 -0.03515547 -1.23507289
 -0.05821727  0.03719937  0.61302501 -2.19698456  1.31354912  0.6501491
  0.23301774  1.30835545  0.70739889  0.          0.07583829  0.22570711
  0.11111942  0.18872288  0.21304969 -0.24072762  0.97837761]"
263,7.6,player_2,[0.05909646 0.01144172 0.50756323 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.2434141153166414,0.9571633413982558,1.0579435935690977,"[[ 0.30155032  1.22265719  1.54601964]
 [ 1.96231859  0.64027166  1.31254172]
 [-1.94203867 -1.56651685  1.56641492]]",[-1.94203867 -1.56651685  1.56641492],"[ 2.10323564e+00 -3.54000354e-01  2.49105185e+00  1.64572036e-02
  2.56839031e-05 -1.00999280e+00 -2.23882229e-02 -7.32856569e-02
  2.57188744e-01 -2.43414115e-01  9.57163341e-01  1.05794359e+00
  2.70238340e-01  8.01252276e-02  1.24460483e+00  1.00000000e+00
  9.69482296e-01  9.32914580e-01  8.61638002e-01  8.28753328e-01
  5.44964435e-01  2.65493847e-01  4.88076043e-01]"
264,0.55,player_2,[-0.0497087   0.02364039 -0.52485025  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.8689679321047025,1.36919275691953,0.8405722407808949,"[[-0.86548341  1.37991732  0.92490152]
 [ 1.40733584  1.10960613  0.49434706]
 [-0.5835185  -1.87076829  1.24973036]]",[-0.5835185  -1.87076829  1.24973036],"[ 0.07404483  0.21058603 -1.31230457  0.0088968  -0.00300662 -0.99122441
  0.01204434 -0.02998512 -0.52465242 -0.86896793  1.36919276  0.84057224
  0.05386518  0.00770292 -0.97732043  1.          0.87644958  0.89619879
  0.65085771  0.68626601  0.00348452  0.01072456  0.08432928]"
265,0.35,player_2,[-0.02767783  0.86124909 -0.38047192  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.6234633696340723,-1.4045925961324395,-0.0028458525660302898,"[[ 1.62342489 -1.40429206  0.54243879]
 [-1.65849304  1.48438634  1.15412302]
 [ 1.03561457  0.82507343  0.56725893]]",[1.03561457 0.82507343 0.56725893],"[-4.82333410e-02 -3.44998087e-02  1.12870429e+00  2.71289744e-04
 -2.14141088e-03  3.76549533e-01 -7.08780440e-03 -2.31411084e-03
 -3.14982480e+00  1.62346337e+00 -1.40459260e+00 -2.84585257e-03
 -4.43345532e-02  1.13723576e-02  1.19310474e+00  0.00000000e+00
  5.00765310e-02  5.24707672e-02  5.41007765e-02  6.20454413e-02
 -3.84827701e-05  3.00533389e-04  5.45284641e-01]"
266,0.31666666666666665,player_2,[-0.01153492 -0.40895021  0.91060424  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.5370902001829156,0.5379251833616581,0.009291195713462846,"[[-1.5384568   0.53840497  0.03844031]
 [ 0.79812061  0.93134316  0.98830559]
 [-0.53364248  1.7542565   0.3480245 ]]",[-0.53364248  1.7542565   0.3480245 ],"[-4.50936151e-02 -1.26740794e-01  2.33225631e-04  2.15979373e-03
  6.10912304e-03 -7.43466993e-01 -1.40662768e-03  4.97583934e-04
  1.46357121e-02 -1.53709020e+00  5.37925183e-01  9.29119571e-03
  2.45181233e-01 -1.18030012e-01  3.52646500e-01  1.00000000e+00
  8.34251231e-01  8.79775752e-01  8.27705487e-01  7.79180797e-01
 -1.36660057e-03  4.79788593e-04  2.91491121e-02]"
267,10.041666666666666,player_2,[0.42800653 0.57628065 0.52879846 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.807579543819364,-1.0913735215269038,1.4973894958384208,"[[ 1.68938586  0.3066433   1.70237892]
 [ 0.94749731  1.99140106  1.78269252]
 [-1.89820496 -0.87498708  1.12782471]]",[-1.89820496 -0.87498708  1.12782471],"[ 0.22771938 -0.0479601  -1.19478808  0.00239937 -0.00329195 -0.86905729
  0.04584199 -0.18931198 -0.38328782  0.80757954 -1.09137352  1.4973895
 -0.12661937  0.20533356  1.1466794   0.          0.05595258  0.06182749
  0.26883093  0.29365617  0.88180631  1.39801682  0.20498943]"
268,0.19166666666666668,player_2,[0.01645359 0.2443288  1.16676724 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.0469014104218271,-0.2060288539682538,0.14400692691428701,"[[ 0.04615644 -0.20520825  0.12492771]
 [ 1.56112509 -0.79883798  1.49004901]
 [ 1.91789931 -1.70551301  0.16317177]]",[ 1.91789931 -1.70551301  0.16317177],"[ 1.29279933e-01 -2.33078352e-01 -1.76797872e+00 -3.77658461e-03
  1.42230329e-02 -2.53259773e-01  8.63979654e-03 -6.02377456e-03
  1.84994145e-01  4.69014104e-02 -2.06028854e-01  1.44006927e-01
  5.56540489e-03 -4.75618780e-01 -6.77078247e-01  0.00000000e+00
  8.48146795e-02  5.57523664e-02  2.91937747e-01  2.35173357e-01
 -7.44969542e-04  8.20608124e-04 -1.90792208e-02]"
269,10.041666666666666,player_2,[-0.5444262  -0.56805778 -1.43439388  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-2.160106219158622,1.2745061721885675,0.8203809401403596,"[[-1.63991418  0.94973661  1.92869724]
 [-0.63724496  0.84628862  1.37628849]
 [-1.02316174  0.46802766  0.29448376]]",[-1.02316174  0.46802766  0.29448376],"[-0.55673898 -0.3852282  -0.21386832 -0.01339203 -0.00916154 -1.0110651
 -0.06648224  0.04464761  0.24654724 -2.16010622  1.27450617  0.82038094
  0.85126817  0.57423019 -0.63583505  0.          0.05890306  0.2044596
  0.27196261  0.20654699  0.52019204 -0.32476956  1.1083163 ]"
270,0.4583333333333333,player_2,[-0.03070512 -0.0862731   0.14931205  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.45715022845445275,-1.926111957681918,0.0024637361534401206,"[[-0.45722085 -1.9254219   0.89867222]
 [-1.30253928 -0.64763779  0.35104904]
 [ 0.28280332 -1.07052912  1.7121679 ]]",[ 0.28280332 -1.07052912  1.7121679 ],"[ 1.33352445e-01  1.38860304e-01 -2.15451206e-03 -6.40277127e-03
 -6.64502440e-03  5.62255060e-01  2.34563033e-03 -2.27839162e-03
  1.57065871e-01 -4.57150228e-01 -1.92611196e+00  2.46373615e-03
  9.85617191e-03  2.19057828e-01 -2.47593015e-01  0.00000000e+00
  5.10718312e-02  9.09350660e-02  7.06277772e-02  8.31453621e-02
 -7.06209782e-05  6.90061119e-04  8.96208482e-01]"
271,10.041666666666666,player_2,[ 0.25653607 -0.15564184  0.63096273  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.2663110406616144,-1.0931641466828068,1.1878097403756724,"[[ 0.93382679 -0.05896386  1.3720238 ]
 [-0.23200426  1.36016165  1.91330233]
 [ 0.18075936  0.09131515  0.49070289]]",[0.18075936 0.09131515 0.49070289],"[ 0.08033316  0.13137847 -1.13315766 -0.00346568  0.00403732 -0.76872107
  0.02247367 -0.11783006 -0.46885682  0.26631104 -1.09316415  1.18780974
  0.12286427  0.07023438  0.48807529  0.          0.05219728  0.06302629
  0.25163448  0.23425891  0.66751574  1.03420029  0.18421406]"
272,0.575,player_2,[-0.43945792 -0.4935289   0.03325666  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.2329715040095578,-1.769108203100149,0.4488244802435989,"[[-0.233254   -1.76625814  1.76381656]
 [ 0.8358734  -1.66755395  1.37523057]
 [ 1.56105767  1.55311484  1.51383766]]",[1.56105767 1.55311484 1.51383766],"[-7.34707645e-03 -6.07429279e-02 -6.57169018e-01  9.32671316e-04
 -4.21552954e-03  4.70217152e-01 -2.34029320e-02 -1.08326241e-02
 -4.74217127e+00 -2.32971504e-01 -1.76910820e+00  4.48824480e-01
 -7.53997490e-02 -6.79157078e-02 -7.60910392e-01  0.00000000e+00
  7.65889726e-02  6.74026271e-02  9.31832416e-02  1.01014164e-01
 -2.82496344e-04  2.85006338e-03  1.31499208e+00]"
